match_id,queue_id,queue_name,blue_win,red_win,game_duration,game_creation,patch_version,avg_blue_mmr,avg_red_mmr,mmr_difference,blue_mmr_std,red_mmr_std,avg_tier
NA1_5377477989,420,Ranked Solo/Duo,False,True,1501,1758926974725,"['15', '19']",,,,,,
NA1_5414265119,420,Ranked Solo/Duo,False,True,1320,1763252267240,"['15', '22']",,,,,,
NA1_5410626793,420,Ranked Solo/Duo,False,True,1098,1762804718476,"['15', '22']",,,,,,
NA1_5416141598,420,Ranked Solo/Duo,False,True,1153,1763480749884,"['15', '22']",,,,,,
NA1_5421167774,420,Ranked Solo/Duo,False,True,1711,1764046577742,"['15', '23']",,,,,,
NA1_5364536447,420,Ranked Solo/Duo,False,True,1775,1757296336460,"['15', '17']",,,,,,
NA1_5354489984,420,Ranked Solo/Duo,True,False,1692,1756080813710,"['15', '16']",,,,,,
NA1_5361527529,420,Ranked Solo/Duo,False,True,1573,1756884435963,"['15', '17']",,,,,,
NA1_5424320670,420,Ranked Solo/Duo,False,True,1567,1764452214964,"['15', '23']",,,,,,
NA1_5314511118,420,Ranked Solo/Duo,False,True,1716,1750953957700,"['15', '13']",,,,,,
NA1_5410618275,420,Ranked Solo/Duo,True,False,1724,1762803675430,"['15', '22']",,,,,,
NA1_5371400474,420,Ranked Solo/Duo,True,False,2558,1758312990362,"['15', '18']",,,,,,
NA1_5415924979,420,Ranked Solo/Duo,False,True,1739,1763439375350,"['15', '22']",,,,,,
NA1_5421911541,420,Ranked Solo/Duo,True,False,1534,1764136725991,"['15', '23']",,,,,,
NA1_5332795071,420,Ranked Solo/Duo,True,False,1427,1753557199130,"['15', '14']",,,,,,
NA1_5367696698,420,Ranked Solo/Duo,False,True,1938,1757751226583,"['15', '18']",,,,,,
NA1_5418530753,420,Ranked Solo/Duo,True,False,1446,1763771668461,"['15', '23']",,,,,,
NA1_5380447999,420,Ranked Solo/Duo,False,True,1663,1759116793356,"['15', '19']",,,,,,
NA1_5405722034,420,Ranked Solo/Duo,False,True,1243,1762146817073,"['15', '21']",,,,,,
NA1_5300539297,420,Ranked Solo/Duo,False,True,2383,1749000712453,"['15', '11']",,,,,,
NA1_5416141551,420,Ranked Solo/Duo,True,False,1113,1763480677849,"['15', '22']",,,,,,
NA1_5416379043,420,Ranked Solo/Duo,True,False,929,1763514099524,"['15', '22']",,,,,,
NA1_5402606206,420,Ranked Solo/Duo,False,True,1740,1761713331706,"['15', '21']",,,,,,
NA1_5359827933,420,Ranked Solo/Duo,True,False,801,1756691027641,"['15', '17']",,,,,,
NA1_5422444118,420,Ranked Solo/Duo,True,False,923,1764212680884,"['15', '23']",,,,,,
NA1_5391703699,420,Ranked Solo/Duo,True,False,1623,1760301057727,"['15', '20']",,,,,,
NA1_5413678641,420,Ranked Solo/Duo,False,True,1629,1763179209264,"['15', '22']",,,,,,
